Year,Make,Model,Class,Drive,Transmission,Engine Cylinders,Engine Index,Engine Displacement,Turbocharger,Supercharger,Fuel Type,Combined MPG,City MPG,Highway MPG,Annual Fuel Cost
2014,Chevrolet,Silverado C15 2WD,Standard Pickup Trucks 2WD,Rear-Wheel Drive,Automatic 6-Speed,8,533,5.3,No,No,E85,13,11,16,1800
2014,Chevrolet,Silverado C15 XFE 2WD,Standard Pickup Trucks 2WD,Rear-Wheel Drive,Automatic 6-Speed,8,534,5.3,No,No,E85,13,11,16,1950
2014,Chevrolet,Silverado C15 2WD,Standard Pickup Trucks 2WD,Rear-Wheel Drive,Automatic 4-Speed,8,548,4.8,No,No,E85,12,10,14,1800
2014,Chevrolet,Silverado C15 2WD,Standard Pickup Trucks 2WD,Rear-Wheel Drive,Automatic 6-Speed,8,585,6.2,No,No,E85,11,9,13,2900
2014,GMC,Sierra C15 XFE 2WD,Standard Pickup Trucks 2WD,Rear-Wheel Drive,Automatic 6-Speed,8,537,5.3,No,No,E85,13,11,16,2900
2014,GMC,Sierra C15 2WD,Standard Pickup Trucks 2WD,Rear-Wheel Drive,Automatic 6-Speed,8,538,5.3,No,No,E85,13,11,16,2650
2014,GMC,Sierra C15 2WD,Standard Pickup Trucks 2WD,Rear-Wheel Drive,Automatic 4-Speed,8,549,4.8,No,No,E85,12,10,14,2900
2014,GMC,Sierra C15 2WD,Standard Pickup Trucks 2WD,Rear-Wheel Drive,Automatic 6-Speed,8,586,6.2,No,No,E85,11,9,13,2650
2014,Chevrolet,Silverado K15 4WD,Standard Pickup Trucks 4WD,4-Wheel Drive,Automatic 6-Speed,8,542,5.3,No,No,E85,13,11,16,2900
2014,Chevrolet,Silverado K15 4WD,Standard Pickup Trucks 4WD,4-Wheel Drive,Automatic 4-Speed,8,550,4.8,No,No,E85,11,10,13,1950
2014,Chevrolet,Silverado K15 4WD,Standard Pickup Trucks 4WD,4-Wheel Drive,Automatic 6-Speed,8,587,6.2,No,No,E85,11,9,13,2050
2014,GMC,Sierra K15 4WD,Standard Pickup Trucks 4WD,4-Wheel Drive,Automatic 6-Speed,8,545,5.3,No,No,E85,13,11,16,1950
2014,GMC,Sierra K15 4WD,Standard Pickup Trucks 4WD,4-Wheel Drive,Automatic 4-Speed,8,551,4.8,No,No,E85,11,10,13,1950
2014,GMC,Sierra K15 4WD,Standard Pickup Trucks 4WD,4-Wheel Drive,Automatic 6-Speed,8,588,6.2,No,No,E85,10,9,13,1700
2014,Chevrolet,Express 1500 2WD Cargo,"Vans, Cargo Type",Rear-Wheel Drive,Automatic 4-Speed,8,557,5.3,No,No,E85,11,10,13,1700
2014,Chevrolet,Express 1500 2WD Conversion Cargo,"Vans, Cargo Type",Rear-Wheel Drive,Automatic 4-Speed,8,558,5.3,No,No,E85,11,10,13,1700
2014,Chevrolet,Express 1500 AWD Conversion Cargo,"Vans, Cargo Type",All-Wheel Drive,Automatic 4-Speed,8,562,5.3,No,No,E85,10,9,12,1800
2014,Chevrolet,Express 1500 AWD Cargo,"Vans, Cargo Type",All-Wheel Drive,Automatic 4-Speed,8,564,5.3,No,No,E85,10,9,12,1800
2014,GMC,Savana 1500 2WD (cargo),"Vans, Cargo Type",Rear-Wheel Drive,Automatic 4-Speed,8,560,5.3,No,No,E85,11,10,13,2400
2014,GMC,Savana 1500  2WD Conversion (cargo),"Vans, Cargo Type",Rear-Wheel Drive,Automatic 4-Speed,8,561,5.3,No,No,E85,11,10,13,2400
2014,GMC,Savana 1500  AWD (cargo),"Vans, Cargo Type",All-Wheel Drive,Automatic 4-Speed,8,566,5.3,No,No,E85,10,9,12,2400
2015,GMC,Savana 1500  AWD Conversion (cargo),"Vans, Cargo Type",All-Wheel Drive,Automatic 4-Speed,8,567,5.3,No,No,E85,10,9,12,2650
2015,Chevrolet,Express 2500 2WD Passenger,"Vans, Passenger Type",Rear-Wheel Drive,Automatic 6-Speed,8,552,4.8,No,No,E85,10,8,12,2650
2015,Chevrolet,Express 1500 2WD Passenger,"Vans, Passenger Type",Rear-Wheel Drive,Automatic 4-Speed,8,556,5.3,No,No,E85,11,10,13,2050
2015,Chevrolet,Express 1500 AWD Passenger,"Vans, Passenger Type",All-Wheel Drive,Automatic 4-Speed,8,563,5.3,No,No,E85,10,9,12,2050
2015,GMC,Savana 2500 2WD (Passenger),"Vans, Passenger Type",Rear-Wheel Drive,Automatic 6-Speed,8,554,4.8,No,No,E85,10,8,12,2250
2015,GMC,Savana 1500 2WD (Passenger),"Vans, Passenger Type",Rear-Wheel Drive,Automatic 4-Speed,8,559,5.3,No,No,E85,11,10,13,2250
2015,GMC,Savana 1500 AWD (Passenger),"Vans, Passenger Type",All-Wheel Drive,Automatic 4-Speed,8,565,5.3,No,No,E85,10,9,12,2250
2015,Cadillac,Escalade 2WD,Standard Sport Utility Vehicle 2WD,Rear-Wheel Drive,Automatic 6-Speed,8,576,6.2,No,No,E85,12,10,15,1700
2015,Cadillac,Escalade ESV 2WD,Standard Sport Utility Vehicle 2WD,Rear-Wheel Drive,Automatic 6-Speed,8,577,6.2,No,No,E85,12,10,15,2050
2015,Chevrolet,Tahoe 1500 2WD,Standard Sport Utility Vehicle 2WD,Rear-Wheel Drive,Automatic 6-Speed,8,530,5.3,No,No,E85,13,11,16,1700
2015,Chevrolet,Avalanche 1500 2WD,Standard Sport Utility Vehicle 2WD,Rear-Wheel Drive,Automatic 6-Speed,8,531,5.3,No,No,E85,13,11,16,2050
2015,Chevrolet,Suburban 1500 2WD,Standard Sport Utility Vehicle 2WD,Rear-Wheel Drive,Automatic 6-Speed,8,532,5.3,No,No,E85,13,11,16,1800
2015,GMC,Yukon 1500 2WD,Standard Sport Utility Vehicle 2WD,Rear-Wheel Drive,Automatic 6-Speed,8,535,5.3,No,No,E85,13,11,16,1700
2015,GMC,Yukon XL 1500 2WD,Standard Sport Utility Vehicle 2WD,Rear-Wheel Drive,Automatic 6-Speed,8,536,5.3,No,No,E85,13,11,16,2650
2015,GMC,Yukon 1500 2WD,Standard Sport Utility Vehicle 2WD,Rear-Wheel Drive,Automatic 6-Speed,8,578,6.2,No,No,E85,12,10,15,2650
2015,GMC,Yukon XL 1500 2WD,Standard Sport Utility Vehicle 2WD,Rear-Wheel Drive,Automatic 6-Speed,8,579,6.2,No,No,E85,12,10,15,2650
2015,Cadillac,Escalade AWD,Standard Sport Utility Vehicle 4WD,All-Wheel Drive,Automatic 6-Speed,8,580,6.2,No,No,E85,12,10,14,2900
2015,Chevrolet,Avalanche 1500 4WD,Standard Sport Utility Vehicle 4WD,4-Wheel Drive,Automatic 6-Speed,8,539,5.3,No,No,E85,13,11,16,2900
2015,Chevrolet,Tahoe 1500 4WD,Standard Sport Utility Vehicle 4WD,4-Wheel Drive,Automatic 6-Speed,8,540,5.3,No,No,E85,13,11,16,2900
2015,Chevrolet,Suburban 1500 4WD,Standard Sport Utility Vehicle 4WD,4-Wheel Drive,Automatic 6-Speed,8,541,5.3,No,No,E85,13,11,16,3200
2015,GMC,Yukon XL 1500 4WD,Standard Sport Utility Vehicle 4WD,4-Wheel Drive,Automatic 6-Speed,8,543,5.3,No,No,E85,13,11,16,2900
2015,GMC,Yukon 1500 4WD,Standard Sport Utility Vehicle 4WD,4-Wheel Drive,Automatic 6-Speed,8,544,5.3,No,No,E85,13,11,16,3200
2015,GMC,Yukon Denali 1500 AWD,Standard Sport Utility Vehicle 4WD,All-Wheel Drive,Automatic 6-Speed,8,583,6.2,No,No,E85,12,10,14,2900
2015,Toyota,Prius Plug-in Hybrid,Midsize Cars,Front-Wheel Drive,Automatic (variable gear ratios),4,85,1.8,No,No,Electricity,95,90,102,3200
2015,GMC,Sierra K15 AWD,Standard Pickup Trucks 4WD,All-Wheel Drive,Automatic 6-Speed,8,589,6.2,No,No,E85,11,9,13,1800
2015,Chevrolet,Express 2500 2WD Conversion Cargo,"Vans, Cargo Type",Rear-Wheel Drive,Automatic 6-Speed,8,594,6,No,No,E85,9,8,11,2400
2015,GMC,Savana 2500 2WD Conversion (cargo),"Vans, Cargo Type",Rear-Wheel Drive,Automatic 6-Speed,8,597,6,No,No,E85,9,8,11,2250
2015,Chevrolet,Express 3500 2WD Passenger,"Vans, Passenger Type",Rear-Wheel Drive,Automatic 6-Speed,8,553,4.8,No,No,E85,10,8,12,2650
2015,Chevrolet,Express 2500 2WD Passenger,"Vans, Passenger Type",Rear-Wheel Drive,Automatic 6-Speed,8,595,6,No,No,E85,9,8,12,2250
2015,Chevrolet,Express 3500 2WD Passenger,"Vans, Passenger Type",Rear-Wheel Drive,Automatic 6-Speed,8,596,6,No,No,E85,9,8,11,2650
2015,GMC,Savana 3500 2WD (Passenger),"Vans, Passenger Type",Rear-Wheel Drive,Automatic 6-Speed,8,555,4.8,No,No,E85,10,8,12,2250
2015,GMC,Savana 2500 2WD (Passenger),"Vans, Passenger Type",Rear-Wheel Drive,Automatic 6-Speed,8,598,6,No,No,E85,9,8,12,2650
2015,GMC,Savana 3500 2WD (Passenger),"Vans, Passenger Type",Rear-Wheel Drive,Automatic 6-Speed,8,599,6,No,No,E85,9,8,11,2250
2015,Cadillac,Escalade Ext AWD,Standard Sport Utility Vehicle 4WD,All-Wheel Drive,Automatic 6-Speed,8,581,6.2,No,No,E85,11,9,13,2250
2015,Cadillac,Escalade ESV AWD,Standard Sport Utility Vehicle 4WD,All-Wheel Drive,Automatic 6-Speed,8,582,6.2,No,No,E85,11,9,13,2250
2015,GMC,Yukon XL 1500 AWD,Standard Sport Utility Vehicle 4WD,All-Wheel Drive,Automatic 6-Speed,8,584,6.2,No,No,E85,11,9,13,2250
2015,Fisker,Karma,Subcompact Cars,Rear-Wheel Drive,Automatic (A1),4,1,2,Yes,No,Electricity,54,55,54,700
2015,Buick,Verano,Compact Cars,Front-Wheel Drive,Automatic (S6),4,212,2.4,No,No,E85,17,15,22,1800
2015,Buick,LaCrosse,Midsize Cars,Front-Wheel Drive,Automatic (S6),6,157,3.6,No,No,E85,15,13,19,1700
2015,Buick,Regal,Midsize Cars,Front-Wheel Drive,Automatic (S6),4,218,2,Yes,No,E85,15,13,20,1800
2015,Buick,Regal,Midsize Cars,Front-Wheel Drive,Manual 6-Speed,4,255,2,Yes,No,E85,17,15,22,1800
2015,Buick,Regal,Midsize Cars,Front-Wheel Drive,Automatic (S6),4,256,2,Yes,No,E85,15,13,20,2050
2015,Cadillac,SRX 2WD,Standard Sport Utility Vehicle 2WD,Front-Wheel Drive,Automatic (S6),6,158,3.6,No,No,E85,14,12,18,1800
2015,Cadillac,SRX AWD,Standard Sport Utility Vehicle 4WD,All-Wheel Drive,Automatic (S6),6,224,3.6,No,No,E85,14,12,17,1950
2015,Chevrolet,Equinox AWD,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Automatic 6-Speed,4,600,2.4,No,No,E85,17,14,20,1700
2015,GMC,Terrain AWD,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Automatic 6-Speed,4,601,2.4,No,No,E85,17,14,20,1800
2015,Jeep,Grand Cherokee 2WD,Standard Sport Utility Vehicle 2WD,Rear-Wheel Drive,Automatic 5-Speed,6,593,3.6,No,No,E85,14,13,17,1500
2015,Jeep,Grand Cherokee 4WD,Standard Sport Utility Vehicle 4WD,4-Wheel Drive,Automatic 5-Speed,6,591,3.6,No,No,E85,14,12,16,2050
2015,Chevrolet,Volt,Compact Cars,Front-Wheel Drive,Automatic (variable gear ratios),4,147,1.4,No,No,Electricity,98,101,93,2050
2015,Mercedes-Benz,E350 4matic Coupe,Subcompact Cars,4-Wheel Drive,Automatic 7-Speed,6,75,3.5,No,No,E85,16,14,20,2050
2015,Mercedes-Benz,E350 Coupe,Subcompact Cars,Rear-Wheel Drive,Automatic 7-Speed,6,79,3.5,No,No,E85,17,14,21,2050
2015,Buick,LaCrosse AWD,Midsize Cars,All-Wheel Drive,Automatic (S6),6,228,3.6,No,No,E85,14,12,18,2650
2015,Buick,Regal,Midsize Cars,Front-Wheel Drive,Automatic (S6),4,331,2.4,No,No,E85,17,15,22,2650
2015,Chevrolet,Impala,Large Cars,Front-Wheel Drive,Automatic 6-Speed,6,251,3.6,No,No,E85,16,14,22,2900
2015,Chevrolet,Equinox FWD,Small Sport Utility Vehicle 2WD,Front-Wheel Drive,Automatic 6-Speed,6,104,3.6,No,No,E85,16,13,22,2900
2015,Chevrolet,Equinox FWD,Small Sport Utility Vehicle 2WD,Front-Wheel Drive,Automatic 6-Speed,4,235,2.4,No,No,E85,17,15,21,2650
2015,Chevrolet,Captiva FWD,Small Sport Utility Vehicle 2WD,Front-Wheel Drive,Automatic 6-Speed,4,320,2.4,No,No,E85,17,15,21,2900
2015,Chevrolet,Captiva FWD,Small Sport Utility Vehicle 2WD,Front-Wheel Drive,Automatic 6-Speed,6,342,3,No,No,E85,14,12,17,2900
2015,GMC,Terrain FWD,Small Sport Utility Vehicle 2WD,Front-Wheel Drive,Automatic 6-Speed,4,237,2.4,No,No,E85,17,15,21,2900
2015,Chevrolet,Captiva AWD,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Automatic 6-Speed,6,343,3,No,No,E85,13,11,16,2400
2015,Dodge,Durango 2WD,Standard Sport Utility Vehicle 2WD,Rear-Wheel Drive,Automatic 5-Speed,6,592,3.6,No,No,E85,14,12,17,2650
2015,Dodge,Durango 4WD,Standard Sport Utility Vehicle 4WD,4-Wheel Drive,Automatic 5-Speed,6,594,3.6,No,No,E85,14,12,16,1950
2015,Mercedes-Benz,ML350 4matic,Standard Sport Utility Vehicle 4WD,4-Wheel Drive,Automatic 7-Speed,6,821,3.5,No,No,E85,15,13,17,2050
2015,Mercedes-Benz,C350,Compact Cars,Rear-Wheel Drive,Automatic 7-Speed,6,87,3.5,No,No,E85,17,14,21,2250
2015,Chrysler,Town and Country,Minivan - 2WD,Front-Wheel Drive,Automatic 6-Speed,6,541,3.6,No,No,E85,14,12,17,2050
2015,Dodge,Grand Caravan,Minivan - 2WD,Front-Wheel Drive,Automatic 6-Speed,6,540,3.6,No,No,E85,14,12,18,2250
2015,Ram,C/V,Minivan - 2WD,Front-Wheel Drive,Automatic 6-Speed,6,543,3.6,No,No,E85,14,12,18,2050
2015,Volkswagen,Routan,Minivan - 2WD,Front-Wheel Drive,Automatic 6-Speed,6,542,3.6,No,No,E85,14,12,17,2400
2015,Dodge,Journey FWD,Small Sport Utility Vehicle 2WD,Front-Wheel Drive,Automatic 6-Speed,6,508,3.6,No,No,E85,14,12,18,2250
2015,Chrysler,200 Convertible,Compact Cars,Front-Wheel Drive,Automatic 6-Speed,6,7,3.6,No,No,E85,16,14,21,2400
2015,Ford,Focus FWD FFV,Compact Cars,Front-Wheel Drive,Auto(AM6),4,235,2,No,No,E85,23,20,27,2250
2015,Ford,Focus FWD FFV,Compact Cars,Front-Wheel Drive,Automatic (S6),4,236,2,No,No,E85,23,20,27,1250
2015,Ford,Focus FWD FFV,Compact Cars,Front-Wheel Drive,Manual 5-Speed,4,237,2,No,No,E85,22,19,26,1250
2015,Ford,Focus SFE FWD FFV,Compact Cars,Front-Wheel Drive,Auto(AM6),4,238,2,No,No,E85,22,19,27,1300
2015,Mercedes-Benz,C300 4matic,Compact Cars,4-Wheel Drive,Automatic 7-Speed,6,106,3.5,No,No,E85,15,13,18,1300
2015,Dodge,Avenger,Midsize Cars,Front-Wheel Drive,Automatic 6-Speed,6,8,3.6,No,No,E85,16,14,21,1950
2015,Mercedes-Benz,E350,Midsize Cars,Rear-Wheel Drive,Automatic 7-Speed,6,80,3.5,No,No,E85,17,14,22,1800
2015,Mercedes-Benz,E350 4Matic,Midsize Cars,4-Wheel Drive,Automatic 7-Speed,6,81,3.5,No,No,E85,16,14,20,2650
2015,Chrysler,300 AWD,Large Cars,All-Wheel Drive,Automatic 8-Speed,6,83,3.6,No,No,E85,16,13,20,2900
2015,Chrysler,300,Large Cars,Rear-Wheel Drive,Automatic 8-Speed,6,85,3.6,No,No,E85,17,14,22,2900
2015,Dodge,Charger,Large Cars,Rear-Wheel Drive,Automatic 5-Speed,6,79,3.6,No,No,E85,15,13,18,2650
2015,Dodge,Charger AWD,Large Cars,All-Wheel Drive,Automatic 8-Speed,6,84,3.6,No,No,E85,16,13,20,2650
2015,Dodge,Charger,Large Cars,Rear-Wheel Drive,Automatic 8-Speed,6,86,3.6,No,No,E85,17,14,22,2900
2015,GMC,Terrain FWD,Small Sport Utility Vehicle 2WD,Front-Wheel Drive,Automatic 6-Speed,6,106,3.6,No,No,E85,16,13,22,2900
2015,Audi,A5 quattro,Subcompact Cars,All-Wheel Drive,Automatic (S8),4,103,2,Yes,No,E85,16,14,20,3200
2015,Audi,A5 Cabriolet quattro,Subcompact Cars,All-Wheel Drive,Automatic (S8),4,104,2,Yes,No,E85,16,14,20,3200
2015,Audi,A4 quattro,Compact Cars,All-Wheel Drive,Automatic (S8),4,102,2,Yes,No,E85,16,14,20,2900
2015,Cadillac,ATS AWD,Compact Cars,All-Wheel Drive,Automatic (S6),6,249,3.6,No,No,E85,16,13,19,3200
2015,Cadillac,ATS,Compact Cars,Rear-Wheel Drive,Automatic (S6),6,313,3.6,No,No,E85,16,14,20,2400
2015,Audi,allroad quattro,Small Station Wagons,All-Wheel Drive,Automatic (S8),4,101,2,Yes,No,E85,15,14,18,2250
2015,Ford,F150 Pickup 2WD FFV,Standard Pickup Trucks 2WD,Rear-Wheel Drive,Automatic 6-Speed,8,218,5,No,No,E85,13,11,15,2650
2015,Ford,F150 Pickup 2WD FFV,Standard Pickup Trucks 2WD,Rear-Wheel Drive,Automatic (S6),8,219,5,No,No,E85,13,11,15,2250
2015,Ford,F150 Pickup 2WD FFV,Standard Pickup Trucks 2WD,Rear-Wheel Drive,Automatic 6-Speed,6,227,3.7,No,No,E85,14,12,17,2650
2015,Ford,F150 Pickup 2WD FFV,Standard Pickup Trucks 2WD,Rear-Wheel Drive,Automatic (S6),6,228,3.7,No,No,E85,14,12,17,2250
2015,Nissan,Titan 2WD,Standard Pickup Trucks 2WD,Rear-Wheel Drive,Automatic 5-Speed,8,293,5.6,No,No,E85,11,9,13,2900
2015,Ram,1500 2WD,Standard Pickup Trucks 2WD,Rear-Wheel Drive,Automatic 6-Speed,8,622,4.7,No,No,E85,11,10,12,2650
2015,Ram,1500 2WD,Standard Pickup Trucks 2WD,Rear-Wheel Drive,Automatic 8-Speed,6,657,3.6,No,No,E85,14,12,17,1700
2015,Ford,F150 Pickup 4WD FFV,Standard Pickup Trucks 4WD,Part-time 4-Wheel Drive,Automatic 6-Speed,8,220,5,No,No,E85,12,10,14,2050
2015,Ford,F150 Pickup 4WD FFV,Standard Pickup Trucks 4WD,Part-time 4-Wheel Drive,Automatic (S6),8,221,5,No,No,E85,12,10,14,1700
2015,Ford,F150 Pickup 4WD FFV,Standard Pickup Trucks 4WD,Part-time 4-Wheel Drive,Automatic 6-Speed,6,225,3.7,No,No,E85,13,12,15,1800
2015,Ford,F150 Pickup 4WD FFV,Standard Pickup Trucks 4WD,Part-time 4-Wheel Drive,Automatic (S6),6,226,3.7,No,No,E85,13,12,15,2250
2015,Nissan,Titan 4WD,Standard Pickup Trucks 4WD,4-Wheel Drive,Automatic 5-Speed,8,294,5.6,No,No,E85,10,9,12,2400
2015,Ram,1500 4WD,Standard Pickup Trucks 4WD,4-Wheel Drive,Automatic 6-Speed,8,621,4.7,No,No,E85,11,10,12,2250
2015,Ram,1500 4WD,Standard Pickup Trucks 4WD,4-Wheel Drive,Automatic 8-Speed,6,656,3.6,No,No,E85,13,11,16,2400
2015,Toyota,Tundra 4WD FFV,Standard Pickup Trucks 4WD,Part-time 4-Wheel Drive,Automatic (S6),8,60,5.7,No,No,E85,11,9,13,2250
2015,Ford,E150 Van FFV,"Vans, Cargo Type",Rear-Wheel Drive,Automatic 4-Speed,8,123,4.6,No,No,E85,11,10,12,2400
2015,Ford,E250 Van FFV,"Vans, Cargo Type",Rear-Wheel Drive,Automatic 4-Speed,8,125,4.6,No,No,E85,11,10,12,2250
2015,Ford,E150 Van FFV,"Vans, Cargo Type",Rear-Wheel Drive,Automatic 4-Speed,8,127,5.4,No,No,E85,11,9,12,2650
2015,Ford,E250 Van FFV,"Vans, Cargo Type",Rear-Wheel Drive,Automatic 4-Speed,8,129,5.4,No,No,E85,10,9,12,2250
2015,Ford,E350 Van FFV,"Vans, Cargo Type",Rear-Wheel Drive,Automatic 4-Speed,8,130,5.4,No,No,E85,10,9,12,2250
2015,Ford,E150 Wagon FFV,"Vans, Passenger Type",Rear-Wheel Drive,Automatic 4-Speed,8,124,4.6,No,No,E85,10,9,12,2250
2015,Ford,E150 Wagon FFV,"Vans, Passenger Type",Rear-Wheel Drive,Automatic 4-Speed,8,128,5.4,No,No,E85,10,9,12,2250
2015,Ford,E350 Wagon FFV,"Vans, Passenger Type",Rear-Wheel Drive,Automatic 4-Speed,8,131,5.4,No,No,E85,10,9,12,2050
2015,Chevrolet,Equinox AWD,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Automatic 6-Speed,6,334,3.6,No,No,E85,14,12,17,2050
2015,GMC,Terrain AWD,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Automatic 6-Speed,6,335,3.6,No,No,E85,14,12,17,2400
2015,Ford,Expedition 2WD FFV,Standard Sport Utility Vehicle 2WD,Rear-Wheel Drive,Automatic 6-Speed,8,152,5.4,No,No,E85,12,10,14,2650
2015,Lincoln,Navigator 2WD FFV,Standard Sport Utility Vehicle 2WD,Rear-Wheel Drive,Automatic 6-Speed,8,153,5.4,No,No,E85,12,10,15,1950
2015,Nissan,Armada 2WD,Standard Sport Utility Vehicle 2WD,Rear-Wheel Drive,Automatic 5-Speed,8,291,5.6,No,No,E85,11,9,14,1700
2015,Ford,Expedition 4WD FFV,Standard Sport Utility Vehicle 4WD,Part-time 4-Wheel Drive,Automatic 6-Speed,8,150,5.4,No,No,E85,11,10,13,1700
2015,Lincoln,Navigator 4WD FFV,Standard Sport Utility Vehicle 4WD,Part-time 4-Wheel Drive,Automatic 6-Speed,8,151,5.4,No,No,E85,11,10,13,1800
2015,Nissan,Armada 4WD,Standard Sport Utility Vehicle 4WD,4-Wheel Drive,Automatic 5-Speed,8,292,5.6,No,No,E85,11,9,13,1800
2015,Toyota,Sequoia 4WD FFV,Standard Sport Utility Vehicle 4WD,Part-time 4-Wheel Drive,Automatic (S6),8,59,5.7,No,No,E85,10,9,13,1950
2015,Audi,Q5,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Automatic (S8),4,105,2,Yes,No,E85,16,14,19,1700
2015,Bentley,Continental GTC,Subcompact Cars,All-Wheel Drive,Automatic (S8),12,130,6,Yes,No,E85,11,9,15,1950
2015,Bentley,Continental GT,Compact Cars,All-Wheel Drive,Automatic (S8),12,131,6,Yes,No,E85,11,9,15,2650
2015,Toyota,Prius Plug-in Hybrid,Midsize Cars,Front-Wheel Drive,Automatic (variable gear ratios),4,43,1.8,No,No,Electricity,95,90,102,2650
2015,Ford,C-MAX Energi Plug-in Hybrid,Midsize Cars,Front-Wheel Drive,Automatic (variable gear ratios),4,149,2,No,No,Electricity,88,95,81,2650
2015,Ford,Focus FWD FFV,Compact Cars,Front-Wheel Drive,Auto(AM-S6),4,31,2,No,No,E85,22,19,27,2900
2015,Mercedes-Benz,ML350 4matic,Sport Utility Vehicle - 4WD,4-Wheel Drive,Automatic 7-Speed,6,821,3.5,No,No,E85,15,13,17,2650
2015,Ford,Fusion Energi Plug-in Hybrid,Midsize Cars,Front-Wheel Drive,Automatic (variable gear ratios),4,271,2,No,No,Electricity,88,95,81,2050
2015,Dodge,Dart,Midsize Cars,Front-Wheel Drive,Automatic 6-Speed,4,245,2,No,No,E85,19,16,23,2650
2015,Jeep,Grand Cherokee 2WD,Standard Sport Utility Vehicle 2WD,Rear-Wheel Drive,Automatic 8-Speed,6,521,3.6,No,No,E85,15,14,18,2250
2015,Jeep,Grand Cherokee 4WD,Standard Sport Utility Vehicle 4WD,4-Wheel Drive,Automatic 8-Speed,6,523,3.6,No,No,E85,15,13,18,2050
2015,Bentley,Continental GTC,Subcompact Cars,All-Wheel Drive,Automatic (S8),12,11,6,Yes,No,E85,11,9,15,2900
2015,Bentley,Continental GT Speed Convertible,Subcompact Cars,All-Wheel Drive,Automatic (S8),12,12,6,Yes,No,E85,11,9,15,2650
2015,Bentley,Flying Spur,Midsize Cars,All-Wheel Drive,Automatic (S8),12,10,6,Yes,No,E85,11,9,15,2050
2015,Mercedes-Benz,E350,Midsize Cars,Rear-Wheel Drive,Automatic 7-Speed,6,80,3.5,No,No,E85,18,15,22,1800
2015,Honda,Accord Plug-in Hybrid,Midsize Cars,Front-Wheel Drive,Automatic (variable gear ratios),4,2,2,No,No,Electricity,115,124,105,1800
2015,Mercedes-Benz,E350 4matic,Midsize Cars,4-Wheel Drive,Automatic 7-Speed,6,81,3.5,No,No,E85,18,16,21,1800
2015,Mercedes-Benz,C350,Compact Cars,Rear-Wheel Drive,Automatic 7-Speed,6,87,3.5,No,No,E85,17,14,21,1950
2015,Ford,Taurus FWD FFV,Large Cars,Front-Wheel Drive,Automatic (S6),6,385,3.5,No,No,E85,16,14,20,1800
2015,Ford,Taurus AWD FFV,Large Cars,All-Wheel Drive,Automatic (S6),6,386,3.5,No,No,E85,15,13,19,2650
2015,Chevrolet,Silverado C15 2WD,Standard Pickup Trucks 2WD,Rear-Wheel Drive,Automatic 6-Speed,8,520,5.3,No,No,E85,14,12,17,2650
2015,GMC,Sierra C15 2WD,Standard Pickup Trucks 2WD,Rear-Wheel Drive,Automatic 6-Speed,8,525,5.3,No,No,E85,14,12,17,2650
2015,Chevrolet,Silverado K15 4WD,Standard Pickup Trucks 4WD,4-Wheel Drive,Automatic 6-Speed,8,532,5.3,No,No,E85,13,12,16,2650
2015,GMC,Sierra K15 4WD,Standard Pickup Trucks 4WD,4-Wheel Drive,Automatic 6-Speed,8,535,5.3,No,No,E85,13,12,16,550
2015,Chevrolet,Express 1500 2WD Conversion Cargo,"Vans, Cargo Type",Rear-Wheel Drive,Automatic 4-Speed,8,604,5.3,No,No,E85,11,10,13,1800
2015,Chevrolet,Express 1500 AWD Conversion Cargo,"Vans, Cargo Type",All-Wheel Drive,Automatic 4-Speed,8,608,5.3,No,No,E85,10,9,12,2050
2015,Chevrolet,Express 1500 AWD Cargo,"Vans, Cargo Type",All-Wheel Drive,Automatic 4-Speed,8,610,5.3,No,No,E85,11,10,13,800
2015,Chevrolet,Express 2500 2WD Conversion Cargo,"Vans, Cargo Type",Rear-Wheel Drive,Automatic 6-Speed,8,643,6,No,No,E85,9,8,11,2400
2015,GMC,Savana 1500 2WD (cargo),"Vans, Cargo Type",Rear-Wheel Drive,Automatic 4-Speed,8,606,5.3,No,No,E85,11,10,13,2400
2015,GMC,Savana 1500 2WD Conversion (cargo),"Vans, Cargo Type",Rear-Wheel Drive,Automatic 4-Speed,8,607,5.3,No,No,E85,11,10,13,2400
2015,GMC,Savana 1500  AWD (cargo),"Vans, Cargo Type",All-Wheel Drive,Automatic 4-Speed,8,612,5.3,No,No,E85,11,10,13,2650
2015,GMC,Savana 1500  AWD Conversion (cargo),"Vans, Cargo Type",All-Wheel Drive,Automatic 4-Speed,8,613,5.3,No,No,E85,10,9,12,2250
2015,GMC,Savana 2500 2WD Conversion (cargo),"Vans, Cargo Type",Rear-Wheel Drive,Automatic 6-Speed,8,646,6,No,No,E85,9,8,11,2050
2015,Chevrolet,Express 1500 2WD Passenger,"Vans, Passenger Type",Rear-Wheel Drive,Automatic 4-Speed,8,602,5.3,No,No,E85,11,10,13,1700
2015,Chevrolet,Express 1500 AWD Passenger,"Vans, Passenger Type",All-Wheel Drive,Automatic 4-Speed,8,609,5.3,No,No,E85,10,9,12,1700
